pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_4431_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,3.126725,0.187928,0.073760
_4431_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,3.978729,0.091150,0.069165
_4431_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,3.676060,0.479401,0.175527
_4431_/Y,sky130_fd_sc_hd__a21oi_1,output,0,275,3.126725,0.431214,0.098611
_4432_/A,sky130_fd_sc_hd__or2_1,input,0,0,4.102540,1.305327,0.188359
_4432_/B,sky130_fd_sc_hd__or2_1,input,0,0,3.175547,0.237202,0.104841
_4432_/X,sky130_fd_sc_hd__or2_1,output,0,7,3.175547,0.124859,0.140429
_4433_/A,sky130_fd_sc_hd__nor2_1,input,0,0,3.969057,0.418232,0.141442
_4433_/B,sky130_fd_sc_hd__nor2_1,input,0,0,4.061757,0.440352,0.145293
_4433_/Y,sky130_fd_sc_hd__nor2_1,output,0,261,3.969057,0.305840,0.082814
_4434_/A,sky130_fd_sc_hd__or2_1,input,0,0,3.126725,0.431214,0.098611
_4434_/B,sky130_fd_sc_hd__or2_1,input,0,0,3.969057,0.305840,0.082814
_4434_/X,sky130_fd_sc_hd__or2_1,output,0,66,3.126725,0.572180,0.271226
_4436_/A,sky130_fd_sc_hd__and3_1,input,0,0,3.085728,0.211075,0.099246
_4436_/B,sky130_fd_sc_hd__and3_1,input,0,0,2.547066,0.000000,0.000000
_4436_/C,sky130_fd_sc_hd__and3_1,input,0,0,3.175879,0.445674,0.086985
_4436_/X,sky130_fd_sc_hd__and3_1,output,0,69,2.547066,0.391387,0.166752
_4437_/A,sky130_fd_sc_hd__or2_1,input,0,0,2.752732,0.372184,0.325643
_4437_/B,sky130_fd_sc_hd__or2_1,input,0,0,2.749927,0.368224,0.323398
_4437_/X,sky130_fd_sc_hd__or2_1,output,0,93,2.749927,0.371367,0.216554
_4439_/A,sky130_fd_sc_hd__or2_1,input,0,0,3.442264,0.481929,0.147408
_4439_/B,sky130_fd_sc_hd__or2_1,input,0,0,3.407344,0.562179,0.168066
_4439_/X,sky130_fd_sc_hd__or2_1,output,0,337,3.407344,0.295472,0.193018
_4441_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.770298,0.249463,0.107726
_4441_/B,sky130_fd_sc_hd__nor2_1,input,0,0,3.407344,0.295472,0.193018
_4441_/Y,sky130_fd_sc_hd__nor2_1,output,0,73,2.770298,0.259921,0.059751
_4442_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.749927,0.371367,0.216554
_4442_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.770298,0.259921,0.059751
_4442_/Y,sky130_fd_sc_hd__nor2_1,output,0,71,2.749927,0.790761,0.119054
_4443_/A,sky130_fd_sc_hd__and2_0,input,0,0,2.283871,0.000000,0.000000
_4443_/B,sky130_fd_sc_hd__and2_0,input,0,0,3.585194,0.790761,0.119054
_4443_/X,sky130_fd_sc_hd__and2_0,output,0,65,2.283871,0.168835,0.093085
_4444_/A,sky130_fd_sc_hd__nor2_1,input,0,0,3.219136,0.391387,0.166752
_4444_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.873294,0.168835,0.093085
_4444_/Y,sky130_fd_sc_hd__nor2_1,output,0,62,2.873294,0.260790,0.069660
_4445_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,3.375405,0.111558,0.215279
_4445_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,2.576307,0.391387,0.166752
_4445_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,3.029630,0.196957,0.096067
_4445_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,1.794506,0.133991,0.205838
_4445_/Y,sky130_fd_sc_hd__a22oi_1,output,0,4,1.794506,0.455278,0.108065
_4446_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.749927,0.790761,0.119054
_4446_/B,sky130_fd_sc_hd__nor2_1,input,0,0,1.794506,0.455278,0.108065
_4446_/Y,sky130_fd_sc_hd__nor2_1,output,0,2,1.794506,0.221730,0.107708
_4447_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,3.175547,0.124859,0.140429
_4447_/A2,sky130_fd_sc_hd__a22oi_1,input,0,0,2.576307,0.391387,0.166752
_4447_/B1,sky130_fd_sc_hd__a22oi_1,input,0,0,3.029630,0.196957,0.096067
_4447_/B2,sky130_fd_sc_hd__a22oi_1,input,0,0,1.794506,0.133991,0.205838
_4447_/Y,sky130_fd_sc_hd__a22oi_1,output,0,4,1.794506,0.455278,0.108065
_4448_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.749927,0.790761,0.119054
_4448_/B,sky130_fd_sc_hd__nor2_1,input,0,0,1.794506,0.455278,0.108065
_4448_/Y,sky130_fd_sc_hd__nor2_1,output,0,2,1.794506,0.221730,0.107708
_4449_/A1,sky130_fd_sc_hd__a22oi_1,input,0,0,3.266127,0.572180,0.271226
