pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_13148_/B,sky130_fd_sc_hd__nand2_1,input,0,0,INF,0.131981,0.205300
_13148_/Y,sky130_fd_sc_hd__nand2_1,output,0,12,INF,0.134431,0.290411
_13149_/A,sky130_fd_sc_hd__nand3_1,input,0,0,INF,3.241104,0.600740
_13149_/B,sky130_fd_sc_hd__nand3_1,input,0,0,INF,0.129369,0.221950
_13149_/C,sky130_fd_sc_hd__nand3_1,input,0,0,INF,0.134431,0.290411
_13149_/Y,sky130_fd_sc_hd__nand3_1,output,0,10,INF,0.194794,0.483946
_13150_/A,sky130_fd_sc_hd__inv_1,input,0,0,INF,0.129074,0.203730
_13150_/Y,sky130_fd_sc_hd__inv_1,output,0,12,INF,0.081330,0.032967
_13151_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,INF,2.067177,0.450366
_13151_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,INF,0.132043,0.205429
_13151_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,INF,3.241104,0.600740
_13151_/Y,sky130_fd_sc_hd__a21oi_1,output,0,12,INF,0.279937,0.427748
_13152_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,2.067177,0.450366
_13152_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,0.081330,0.032967
_13152_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,0.279937,0.427748
_13152_/Y,sky130_fd_sc_hd__o21ai_0,output,0,10,INF,0.433540,0.225294
_13153_/A,sky130_fd_sc_hd__nand2_1,input,0,0,INF,1.443022,0.331767
_13153_/B,sky130_fd_sc_hd__nand2_1,input,0,0,INF,0.131981,0.205300
_13153_/Y,sky130_fd_sc_hd__nand2_1,output,0,12,INF,0.128310,0.221770
_13154_/A,sky130_fd_sc_hd__nand2_1,input,0,0,INF,2.067177,0.450366
_13154_/B,sky130_fd_sc_hd__nand2_1,input,0,0,INF,0.131981,0.205300
_13154_/Y,sky130_fd_sc_hd__nand2_1,output,0,12,INF,0.133485,0.289826
_13155_/A,sky130_fd_sc_hd__nand2_1,input,0,0,INF,2.067177,0.450366
_13155_/B,sky130_fd_sc_hd__nand2_1,input,0,0,INF,0.131981,0.205300
_13155_/Y,sky130_fd_sc_hd__nand2_1,output,0,16,INF,0.133568,0.289803
_13156_/A,sky130_fd_sc_hd__nand2_1,input,0,0,INF,1.210213,0.724407
_13156_/B,sky130_fd_sc_hd__nand2_1,input,0,0,INF,0.133568,0.289803
_13156_/Y,sky130_fd_sc_hd__nand2_1,output,0,14,INF,0.167183,0.194600
_13157_/A1,sky130_fd_sc_hd__a21oi_1,input,0,0,INF,1.443022,0.331767
_13157_/A2,sky130_fd_sc_hd__a21oi_1,input,0,0,INF,0.132043,0.205429
_13157_/B1,sky130_fd_sc_hd__a21oi_1,input,0,0,INF,0.167183,0.194600
_13157_/Y,sky130_fd_sc_hd__a21oi_1,output,0,12,INF,0.329253,0.201660
_13158_/A1,sky130_fd_sc_hd__a311oi_1,input,0,0,INF,3.241104,0.600740
_13158_/A2,sky130_fd_sc_hd__a311oi_1,input,0,0,INF,0.128310,0.221770
_13158_/A3,sky130_fd_sc_hd__a311oi_1,input,0,0,INF,0.133485,0.289826
_13158_/B1,sky130_fd_sc_hd__a311oi_1,input,0,0,INF,0.329253,0.201660
_13158_/C1,sky130_fd_sc_hd__a311oi_1,input,0,0,INF,3.106191,0.617505
_13158_/Y,sky130_fd_sc_hd__a311oi_1,output,0,10,INF,0.714414,0.419689
_13159_/A1,sky130_fd_sc_hd__a311oi_1,input,0,0,INF,3.106191,0.617505
_13159_/A2,sky130_fd_sc_hd__a311oi_1,input,0,0,INF,0.194794,0.483946
_13159_/A3,sky130_fd_sc_hd__a311oi_1,input,0,0,INF,0.433540,0.225294
_13159_/B1,sky130_fd_sc_hd__a311oi_1,input,0,0,INF,0.714414,0.419689
_13159_/C1,sky130_fd_sc_hd__a311oi_1,input,0,0,INF,1.760528,0.392392
_13159_/Y,sky130_fd_sc_hd__a311oi_1,output,0,8,INF,0.724893,0.410518
_13160_/A1,sky130_fd_sc_hd__a211oi_1,input,0,0,INF,0.155496,0.103821
_13160_/A2,sky130_fd_sc_hd__a211oi_1,input,0,0,INF,0.337196,0.356634
_13160_/B1,sky130_fd_sc_hd__a211oi_1,input,0,0,INF,0.724893,0.410518
_13160_/C1,sky130_fd_sc_hd__a211oi_1,input,0,0,INF,0.789154,0.208786
_13160_/Y,sky130_fd_sc_hd__a211oi_1,output,0,6,INF,0.644379,0.138370
_13161_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,3.241104,0.600740
_13161_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.134393,0.205730
_13161_/Y,sky130_fd_sc_hd__nor2_1,output,0,12,INF,0.225613,0.324570
_13162_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,1.392972,0.320615
_13162_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,0.114908,0.193865
_13162_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,1.560209,0.353196
_13162_/Y,sky130_fd_sc_hd__o21ai_0,output,0,12,INF,0.369369,0.234118
_13163_/A1,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,0.225613,0.324570
_13163_/A2,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,0.369369,0.234118
_13163_/B1,sky130_fd_sc_hd__o21ai_0,input,0,0,INF,1.760528,0.392392
_13163_/Y,sky130_fd_sc_hd__o21ai_0,output,0,10,INF,0.449941,0.277702
_13164_/A,sky130_fd_sc_hd__nor2_1,input,0,0,INF,3.241104,0.600740
_13164_/B,sky130_fd_sc_hd__nor2_1,input,0,0,INF,0.134393,0.205730
_13164_/Y,sky130_fd_sc_hd__nor2_1,output,0,12,INF,0.267704,0.340955
