pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_387_/C,sky130_fd_sc_hd__or3_1,input,0,0,2.952390,0.341542,0.112023
_387_/X,sky130_fd_sc_hd__or3_1,output,0,262,2.952390,0.325538,0.293593
_388_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.678021,0.541659,0.164063
_388_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.975771,0.325538,0.293593
_388_/Y,sky130_fd_sc_hd__nor2_1,output,0,83,2.678021,0.399314,0.103829
_389_/A,sky130_fd_sc_hd__nor3_1,input,0,0,2.412352,0.483697,0.149670
_389_/B,sky130_fd_sc_hd__nor3_1,input,0,0,2.232646,0.341542,0.112023
_389_/C,sky130_fd_sc_hd__nor3_1,input,0,0,2.204298,0.320007,0.106652
_389_/Y,sky130_fd_sc_hd__nor3_1,output,0,137,2.204298,0.696545,0.098522
_390_/A,sky130_fd_sc_hd__nor2b_1,input,0,0,3.416040,0.399314,0.103829
_390_/B_N,sky130_fd_sc_hd__nor2b_1,input,0,0,3.672018,0.696545,0.098522
_390_/Y,sky130_fd_sc_hd__nor2b_1,output,0,76,3.416040,0.444969,0.097244
_391_/A,sky130_fd_sc_hd__inv_1,input,0,0,2.381669,0.320007,0.106652
_391_/Y,sky130_fd_sc_hd__inv_1,output,0,227,2.381669,0.186087,0.086959
_392_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.614591,0.483697,0.149670
_392_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.515370,0.341542,0.112023
_392_/Y,sky130_fd_sc_hd__nor2_1,output,0,160,2.515370,0.259826,0.079822
_393_/A,sky130_fd_sc_hd__nor2_1,input,0,0,2.387937,0.186087,0.086959
_393_/B,sky130_fd_sc_hd__nor2_1,input,0,0,2.515370,0.259826,0.079822
_393_/Y,sky130_fd_sc_hd__nor2_1,output,0,158,2.387937,0.403062,0.068798
_394_/A,sky130_fd_sc_hd__nor4_1,input,0,0,2.164070,0.000000,0.000000
_394_/B,sky130_fd_sc_hd__nor4_1,input,0,0,3.536874,0.487058,0.346123
_394_/C,sky130_fd_sc_hd__nor4_1,input,0,0,3.679575,0.444969,0.097244
_394_/D,sky130_fd_sc_hd__nor4_1,input,0,0,3.308978,0.403062,0.068798
_394_/Y,sky130_fd_sc_hd__nor4_1,output,0,11,2.164070,0.851455,0.089529
_395_/A,sky130_fd_sc_hd__nor3_1,input,0,0,2.255873,0.434618,0.135789
_395_/B,sky130_fd_sc_hd__nor3_1,input,0,0,2.757493,0.136501,0.082885
