pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
tapmem[99][15]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,14,3.293612,0.133187,0.206354
tapmem[99][15]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.293612,0.000000,0.000000
tapmem[99][1]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][1]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][1]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,12,2.593005,0.132599,0.205773
tapmem[99][1]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.593005,0.000000,0.000000
tapmem[99][2]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][2]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][2]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,18,4.037736,0.133187,0.206354
tapmem[99][2]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,4.037736,0.000000,0.000000
tapmem[99][3]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][3]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][3]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,16,3.396605,0.133187,0.206354
tapmem[99][3]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,3.396605,0.000000,0.000000
tapmem[99][4]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][4]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][4]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,18,4.037736,0.133187,0.206354
tapmem[99][4]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,4.037736,0.000000,0.000000
tapmem[99][5]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
tapmem[99][5]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.702886,3.263764,0.430411
tapmem[99][5]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,20,4.306942,0.133187,0.206354
tapmem[99][5]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,4.306942,0.000000,0.000000
tapmem[99][6]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.313268,0.000000,0.000000
