pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
dpath/a_lt_b$in0[12]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[12]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,131,2.034903,0.375779,0.328312
dpath/a_lt_b$in0[12]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.034903,0.000000,0.000000
dpath/a_lt_b$in0[13]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.884317,0.120814,0.127982
dpath/a_lt_b$in0[13]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[13]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,127,1.835271,0.225997,0.262994
dpath/a_lt_b$in0[13]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,1.835271,0.000000,0.000000
dpath/a_lt_b$in0[14]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.922616,0.120814,0.127982
dpath/a_lt_b$in0[14]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[14]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,115,1.911623,0.283174,0.288133
dpath/a_lt_b$in0[14]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,1.911623,0.000000,0.000000
dpath/a_lt_b$in0[15]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.659761,0.121681,0.126859
dpath/a_lt_b$in0[15]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[15]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,113,1.911122,0.129074,0.203730
dpath/a_lt_b$in0[15]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,1.911122,0.000000,0.000000
dpath/a_lt_b$in0[1]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.922805,0.120814,0.127982
dpath/a_lt_b$in0[1]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[1]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,213,2.544612,0.254692,0.277865
dpath/a_lt_b$in0[1]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.544612,0.000000,0.000000
dpath/a_lt_b$in0[2]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.922805,0.120814,0.127982
dpath/a_lt_b$in0[2]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[2]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,207,2.039558,0.379282,0.331434
dpath/a_lt_b$in0[2]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.039558,0.000000,0.000000
dpath/a_lt_b$in0[3]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.922805,0.120814,0.127982
dpath/a_lt_b$in0[3]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[3]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,208,2.495133,0.195972,0.246816
dpath/a_lt_b$in0[3]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.495133,0.000000,0.000000
dpath/a_lt_b$in0[4]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.922805,0.120814,0.127982
dpath/a_lt_b$in0[4]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[4]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,195,2.153937,0.261211,0.277060
dpath/a_lt_b$in0[4]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.153937,0.000000,0.000000
dpath/a_lt_b$in0[5]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.922805,0.120814,0.127982
dpath/a_lt_b$in0[5]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[5]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,189,1.835271,0.225997,0.262994
dpath/a_lt_b$in0[5]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,1.835271,0.000000,0.000000
dpath/a_lt_b$in0[6]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.922805,0.120814,0.127982
dpath/a_lt_b$in0[6]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[6]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,181,1.916301,0.286677,0.291254
dpath/a_lt_b$in0[6]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,1.916301,0.000000,0.000000
dpath/a_lt_b$in0[7]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.911366,0.120814,0.127982
dpath/a_lt_b$in0[7]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[7]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,176,1.837997,0.228038,0.263644
dpath/a_lt_b$in0[7]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,1.837997,0.000000,0.000000
dpath/a_lt_b$in0[8]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.922805,0.120814,0.127982
dpath/a_lt_b$in0[8]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[8]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,163,2.153937,0.261211,0.277060
dpath/a_lt_b$in0[8]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.153937,0.000000,0.000000
dpath/a_lt_b$in0[9]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.922616,0.120814,0.127982
dpath/a_lt_b$in0[9]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.830166,1.225924,0.423347
dpath/a_lt_b$in0[9]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,158,1.835271,0.225997,0.262994
dpath/a_lt_b$in0[9]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,1.835271,0.000000,0.000000
dpath/a_lt_b$in1[0]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.691104,0.092282,0.158982
dpath/a_lt_b$in1[0]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.496910,0.225038,0.103381
dpath/a_lt_b$in1[0]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,227,2.099085,0.202084,0.248107
dpath/a_lt_b$in1[0]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.099085,0.000000,0.000000
dpath/a_lt_b$in1[10]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.691104,0.091768,0.158982
dpath/a_lt_b$in1[10]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.541025,0.343370,0.127695
dpath/a_lt_b$in1[10]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,161,2.149140,0.256885,0.275832
dpath/a_lt_b$in1[10]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.149140,0.000000,0.000000
dpath/a_lt_b$in1[11]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.691104,0.091798,0.158982
dpath/a_lt_b$in1[11]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.541025,0.343370,0.127695
dpath/a_lt_b$in1[11]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,152,1.872078,0.278391,0.284475
dpath/a_lt_b$in1[11]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,1.872078,0.000000,0.000000
dpath/a_lt_b$in1[12]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.691104,0.091888,0.158982
dpath/a_lt_b$in1[12]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.541025,0.343370,0.127695
dpath/a_lt_b$in1[12]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,141,2.005996,0.379069,0.329682
dpath/a_lt_b$in1[12]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.005996,0.000000,0.000000
dpath/a_lt_b$in1[13]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.691104,0.091801,0.158982
dpath/a_lt_b$in1[13]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.541025,0.343370,0.127695
dpath/a_lt_b$in1[13]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,137,1.884317,0.287530,0.288613
dpath/a_lt_b$in1[13]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,1.884317,0.000000,0.000000
dpath/a_lt_b$in1[14]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.691104,0.091768,0.158982
dpath/a_lt_b$in1[14]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.541025,0.343370,0.127695
dpath/a_lt_b$in1[14]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,125,1.987070,0.364782,0.323835
dpath/a_lt_b$in1[14]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,1.987070,0.000000,0.000000
dpath/a_lt_b$in1[15]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.602019,0.375438,0.108893
dpath/a_lt_b$in1[15]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.541025,0.343370,0.127695
dpath/a_lt_b$in1[15]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,119,2.029871,0.400544,0.335882
dpath/a_lt_b$in1[15]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.029871,0.000000,0.000000
dpath/a_lt_b$in1[1]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.602019,0.375033,0.102198
dpath/a_lt_b$in1[1]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.496910,0.225038,0.103381
dpath/a_lt_b$in1[1]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,223,2.131204,0.225174,0.261836
dpath/a_lt_b$in1[1]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.131204,0.000000,0.000000
dpath/a_lt_b$in1[2]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.691104,0.091901,0.158982
dpath/a_lt_b$in1[2]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.496910,0.225038,0.103381
dpath/a_lt_b$in1[2]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,217,2.112677,0.212928,0.255119
dpath/a_lt_b$in1[2]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.112677,0.000000,0.000000
dpath/a_lt_b$in1[3]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.602019,0.375035,0.102198
dpath/a_lt_b$in1[3]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.496910,0.225038,0.103381
dpath/a_lt_b$in1[3]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,218,2.285375,0.379434,0.325417
dpath/a_lt_b$in1[3]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.285375,0.000000,0.000000
dpath/a_lt_b$in1[4]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.691104,0.091845,0.158982
dpath/a_lt_b$in1[4]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.496910,0.225038,0.103381
dpath/a_lt_b$in1[4]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,207,2.138786,0.257373,0.275592
dpath/a_lt_b$in1[4]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.138786,0.000000,0.000000
dpath/a_lt_b$in1[5]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.691104,0.091801,0.158982
dpath/a_lt_b$in1[5]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.496910,0.225038,0.103381
dpath/a_lt_b$in1[5]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,203,2.033348,0.172559,0.229371
dpath/a_lt_b$in1[5]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.033348,0.000000,0.000000
dpath/a_lt_b$in1[6]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.691104,0.091768,0.158982
dpath/a_lt_b$in1[6]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.541025,0.343370,0.127695
dpath/a_lt_b$in1[6]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,195,2.149704,0.256885,0.275832
dpath/a_lt_b$in1[6]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.149704,0.000000,0.000000
dpath/a_lt_b$in1[7]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.691104,0.091798,0.158982
dpath/a_lt_b$in1[7]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.541025,0.343370,0.127695
dpath/a_lt_b$in1[7]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,190,1.911366,0.307726,0.296155
dpath/a_lt_b$in1[7]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,1.911366,0.000000,0.000000
dpath/a_lt_b$in1[8]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.691104,0.091845,0.158982
dpath/a_lt_b$in1[8]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.541025,0.343370,0.127695
dpath/a_lt_b$in1[8]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,175,2.137243,0.257373,0.275592
dpath/a_lt_b$in1[8]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.137243,0.000000,0.000000
dpath/a_lt_b$in1[9]$_DFFE_PP_/D,sky130_fd_sc_hd__edfxtp_1,input,0,0,1.691104,0.091801,0.158982
dpath/a_lt_b$in1[9]$_DFFE_PP_/DE,sky130_fd_sc_hd__edfxtp_1,input,0,0,2.541025,0.343370,0.127695
dpath/a_lt_b$in1[9]$_DFFE_PP_/Q,sky130_fd_sc_hd__edfxtp_1,output,0,172,2.032732,0.172559,0.229371
dpath/a_lt_b$in1[9]$_DFFE_PP_/CLK,sky130_fd_sc_hd__edfxtp_1,input,1,0,2.032732,0.000000,0.000000
req_rdy$_DFF_P_/D,sky130_fd_sc_hd__dfxtp_1,input,0,0,1.314404,0.349298,0.108811
req_rdy$_DFF_P_/Q,sky130_fd_sc_hd__dfxtp_1,output,0,243,1.564055,0.183783,0.072682
req_rdy$_DFF_P_/CLK,sky130_fd_sc_hd__dfxtp_1,input,1,0,1.564055,0.000000,0.000000
place39/A,sky130_fd_sc_hd__buf_4,input,0,0,3.592793,0.585656,0.231379
place39/X,sky130_fd_sc_hd__buf_4,output,0,4,3.592793,0.089772,0.071505
place40/A,sky130_fd_sc_hd__buf_4,input,0,0,3.794368,0.169955,0.156106
place40/X,sky130_fd_sc_hd__buf_4,output,0,7,3.794368,0.089458,0.072143
place41/A,sky130_fd_sc_hd__buf_4,input,0,0,3.436422,0.144740,0.124527
place41/X,sky130_fd_sc_hd__buf_4,output,0,7,3.436422,0.089797,0.071768
place42/A,sky130_fd_sc_hd__buf_4,input,0,0,4.082780,0.169956,0.156225
place42/X,sky130_fd_sc_hd__buf_4,output,0,7,4.082780,0.089726,0.071764
place43/A,sky130_fd_sc_hd__buf_4,input,0,0,2.582466,0.853068,0.079918
place43/X,sky130_fd_sc_hd__buf_4,output,0,7,2.582465,0.094493,0.072035
place44/A,sky130_fd_sc_hd__buf_4,input,0,0,2.785062,0.457796,0.220795
place44/X,sky130_fd_sc_hd__buf_4,output,0,93,2.785063,0.237920,0.105370
place48/A,sky130_fd_sc_hd__buf_4,input,0,0,2.495133,0.194291,0.074405
place48/X,sky130_fd_sc_hd__buf_4,output,0,14,2.495133,0.086103,0.070683
place45/A,sky130_fd_sc_hd__buf_4,input,0,0,2.988891,0.176539,0.201137
place45/X,sky130_fd_sc_hd__buf_4,output,0,15,2.988892,0.104902,0.076230
place46/A,sky130_fd_sc_hd__buf_4,input,0,0,3.693270,0.578493,0.111579
place46/X,sky130_fd_sc_hd__buf_4,output,0,9,3.693270,0.072139,0.066420
place47/A,sky130_fd_sc_hd__buf_4,input,0,0,2.551939,0.164760,0.072683
place47/X,sky130_fd_sc_hd__buf_4,output,0,4,2.551939,0.064407,0.065021
place49/A,sky130_fd_sc_hd__buf_4,input,0,0,3.337705,0.851221,0.141805
place49/X,sky130_fd_sc_hd__buf_4,output,0,25,3.337705,0.087068,0.069854
place50/A,sky130_fd_sc_hd__buf_4,input,0,0,3.186223,0.930101,0.181239
place50/X,sky130_fd_sc_hd__buf_4,output,0,15,3.186223,0.107104,0.075641
place51/A,sky130_fd_sc_hd__buf_4,input,0,0,2.853279,0.440504,0.083847
place51/X,sky130_fd_sc_hd__buf_4,output,0,168,2.853279,0.149320,0.086236
place52/A,sky130_fd_sc_hd__buf_4,input,0,0,3.255637,0.580011,0.112135
place52/X,sky130_fd_sc_hd__buf_4,output,0,27,3.255636,0.085160,0.069867
place53/A,sky130_fd_sc_hd__buf_4,input,0,0,3.088835,0.829345,0.144049
place53/X,sky130_fd_sc_hd__buf_4,output,0,15,3.088835,0.112005,0.077142
place54/A,sky130_fd_sc_hd__buf_4,input,0,0,2.119711,0.183783,0.072682
place54/X,sky130_fd_sc_hd__buf_4,output,0,117,2.119711,0.577494,0.168317
place55/A,sky130_fd_sc_hd__buf_4,input,0,0,2.032732,0.172559,0.229371
place55/X,sky130_fd_sc_hd__buf_4,output,0,163,2.032732,0.113408,0.077997
place56/A,sky130_fd_sc_hd__buf_4,input,0,0,2.137243,0.257373,0.275592
place56/X,sky130_fd_sc_hd__buf_4,output,0,165,2.137243,0.103592,0.075403
place57/A,sky130_fd_sc_hd__buf_4,input,0,0,3.054372,0.307726,0.296155
place57/X,sky130_fd_sc_hd__buf_4,output,0,15,3.054372,0.070617,0.066484
place58/A,sky130_fd_sc_hd__buf_4,input,0,0,2.149704,0.256885,0.275832
place58/X,sky130_fd_sc_hd__buf_4,output,0,183,2.149704,0.113095,0.077900
place59/A,sky130_fd_sc_hd__buf_4,input,0,0,2.033348,0.172559,0.229371
place59/X,sky130_fd_sc_hd__buf_4,output,0,193,2.033348,0.113873,0.078054
place60/A,sky130_fd_sc_hd__buf_4,input,0,0,2.138786,0.257373,0.275592
place60/X,sky130_fd_sc_hd__buf_4,output,0,195,2.138786,0.104690,0.075556
place61/A,sky130_fd_sc_hd__buf_4,input,0,0,2.285375,0.379434,0.325417
place61/X,sky130_fd_sc_hd__buf_4,output,0,12,2.285375,0.091873,0.072198
place67/A,sky130_fd_sc_hd__buf_4,input,0,0,2.153937,0.261211,0.277060
place67/X,sky130_fd_sc_hd__buf_4,output,0,183,2.153937,0.087782,0.071312
place62/A,sky130_fd_sc_hd__buf_4,input,0,0,2.112677,0.212928,0.255119
place62/X,sky130_fd_sc_hd__buf_4,output,0,20,2.112677,0.130893,0.082270
place63/A,sky130_fd_sc_hd__buf_4,input,0,0,2.131204,0.225174,0.261836
place63/X,sky130_fd_sc_hd__buf_4,output,0,24,2.131203,0.132162,0.082440
place64/A,sky130_fd_sc_hd__buf_4,input,0,0,2.149140,0.256885,0.275832
place64/X,sky130_fd_sc_hd__buf_4,output,0,149,2.149140,0.112667,0.077931
place65/A,sky130_fd_sc_hd__buf_4,input,0,0,2.099085,0.202084,0.248107
place65/X,sky130_fd_sc_hd__buf_4,output,0,22,2.099085,0.131899,0.082183
place66/A,sky130_fd_sc_hd__buf_4,input,0,0,2.153937,0.261211,0.277060
place66/X,sky130_fd_sc_hd__buf_4,output,0,153,2.153937,0.087782,0.071312
place37/A,sky130_fd_sc_hd__buf_4,input,0,0,2.541025,0.579012,0.149033
place37/X,sky130_fd_sc_hd__buf_4,output,0,11,2.541025,0.343370,0.127695
place38/A,sky130_fd_sc_hd__buf_4,input,0,0,2.496910,0.579012,0.149033
place38/X,sky130_fd_sc_hd__buf_4,output,0,7,2.496910,0.225038,0.103381
