pin_id,cell_type,direction,is_clk,fanout,slack_min,slew_r,slew_f
_15438_/A3,sky130_fd_sc_hd__a311oi_1,input,0,0,5.932892,0.093537,0.072015
_15438_/B1,sky130_fd_sc_hd__a311oi_1,input,0,0,5.388746,0.485224,0.072033
_15438_/C1,sky130_fd_sc_hd__a311oi_1,input,0,0,5.351479,0.070364,0.066424
_15438_/Y,sky130_fd_sc_hd__a311oi_1,output,0,3442,5.128317,1.011997,0.167970
_15439_/A,sky130_fd_sc_hd__nand3_1,input,0,0,4.684062,0.149775,0.086346
_15439_/B,sky130_fd_sc_hd__nand3_1,input,0,0,5.309464,1.927545,0.421073
_15439_/C,sky130_fd_sc_hd__nand3_1,input,0,0,5.569164,0.100870,0.070335
_15439_/Y,sky130_fd_sc_hd__nand3_1,output,0,3393,4.684062,0.279287,0.308466
_15440_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.417630,0.201442,0.243261
_15440_/B,sky130_fd_sc_hd__nor2_1,input,0,0,5.623637,0.131141,0.082239
_15440_/Y,sky130_fd_sc_hd__nor2_1,output,0,3395,4.417630,0.393146,0.063423
_15441_/A,sky130_fd_sc_hd__inv_1,input,0,0,5.030445,0.393146,0.063423
_15441_/Y,sky130_fd_sc_hd__inv_1,output,0,3347,5.030445,0.090092,0.072054
_15442_/A1,sky130_fd_sc_hd__o311ai_1,input,0,0,5.683592,0.130248,0.082003
_15442_/A2,sky130_fd_sc_hd__o311ai_1,input,0,0,5.671841,0.116726,0.078809
_15442_/A3,sky130_fd_sc_hd__o311ai_1,input,0,0,6.808368,0.097825,0.072563
_15442_/B1,sky130_fd_sc_hd__o311ai_1,input,0,0,5.389823,0.279287,0.308466
_15442_/C1,sky130_fd_sc_hd__o311ai_1,input,0,0,5.030445,0.090092,0.072054
_15442_/Y,sky130_fd_sc_hd__o311ai_1,output,0,3345,5.030445,0.876200,0.138116
_15443_/A,sky130_fd_sc_hd__nor2_1,input,0,0,5.002917,0.259217,0.272265
_15443_/B,sky130_fd_sc_hd__nor2_1,input,0,0,5.886700,0.162923,0.089642
_15443_/Y,sky130_fd_sc_hd__nor2_1,output,0,3296,5.002917,0.407394,0.069963
_15444_/A,sky130_fd_sc_hd__and3_1,input,0,0,4.480020,0.228949,0.084246
_15444_/B,sky130_fd_sc_hd__and3_1,input,0,0,6.537654,1.440468,0.331352
_15444_/C,sky130_fd_sc_hd__and3_1,input,0,0,5.323710,0.184215,0.110205
_15444_/X,sky130_fd_sc_hd__and3_1,output,0,3294,4.480020,0.197384,0.113483
_15445_/A1,sky130_fd_sc_hd__a311oi_1,input,0,0,5.990448,0.130506,0.082114
_15445_/A2,sky130_fd_sc_hd__a311oi_1,input,0,0,6.033726,0.113012,0.078103
_15445_/A3,sky130_fd_sc_hd__a311oi_1,input,0,0,6.809474,0.091074,0.072050
_15445_/B1,sky130_fd_sc_hd__a311oi_1,input,0,0,5.563840,0.407394,0.069963
_15445_/C1,sky130_fd_sc_hd__a311oi_1,input,0,0,5.594004,0.197384,0.113483
_15445_/Y,sky130_fd_sc_hd__a311oi_1,output,0,3247,5.563840,0.806576,0.138841
_15446_/A,sky130_fd_sc_hd__nor2_1,input,0,0,4.125280,0.195947,0.200893
_15446_/B,sky130_fd_sc_hd__nor2_1,input,0,0,5.388272,0.131141,0.082239
_15446_/Y,sky130_fd_sc_hd__nor2_1,output,0,3194,4.125280,0.248204,0.047072
_15447_/A,sky130_fd_sc_hd__inv_1,input,0,0,4.125280,0.248204,0.047072
_15447_/Y,sky130_fd_sc_hd__inv_1,output,0,3192,4.125280,0.108759,0.058232
_15448_/A1,sky130_fd_sc_hd__o311ai_0,input,0,0,5.432000,0.180282,0.093177
_15448_/A2,sky130_fd_sc_hd__o311ai_0,input,0,0,5.684651,0.558889,0.207289
_15448_/A3,sky130_fd_sc_hd__o311ai_0,input,0,0,6.554777,0.806576,0.138841
_15448_/B1,sky130_fd_sc_hd__o311ai_0,input,0,0,5.438634,0.210624,0.170998
